,age,agePerEdit,anonymousEditorRate,ari,auxiliaryVerbRate,bormuth,brokenLinkCount,categoryCount,characterCount,colemanLiauIndex,complexWordRate,conjunctionRate,currency,daleChall,difficultWordRate,discussionEditCount,easyWordRate,editCount,editorCount,editorRate,editsPerEditor,externalLinkCount,externalLinksPerSection,fileCount,fleschKincaidGradeLevel,fleschReadingEase,forcastGradeLevel,gunningFogIndex,headingCount,imageCount,imagesPerSection,inLinkCount,informationToNoiseRatio,internalLinkCount,languageLinkCount,linkRate,listRate,lix,longSentenceRate,longWordRate,longestSectionLength,longestSentenceLength,longestSubsectionLength,longestSubsubsectionLength,miyazaki,nominalizationRate,oneSyllableWordCount,oneSyllableWordRate,pageRank,paragraphCount,paragraphLength,passiveSentenceRate,peacockWordRate,prepositionRate,pronounRate,questionCount,questionRate,reciprocity,referenceCount,referenceSectionRate,referenceSectionsCount,referenceWordRate,registeredEditorRate,sectionCount,sectionLength,sectionNesting,sentenceBeginArticleRate,sentenceBeginCoordinatingConjunctionRate,sentenceBeginInterrogativePronounRate,sentenceBeginPrepositionRate,sentenceBeginPronounRate,sentenceBeginSubordinatingConjunctionRate,sentenceCount,sentenceLength,shortSentenceRate,shortestSectionLength,shortestSentenceLength,shortestSubsectionLength,shortestSubsubsectionLength,smogIndex,stopwordRate,subsectionCount,subsectionLength,subsectionNesting,subsubsectionCount,subsubsectionLength,syllableCount,tableCount,templateCount,to_be_verbRate,triviaSectionsCount,weaselWordRate,wordCount,wordLength,wordSyllables,has_flaw
2900,644,58.5454545455,0.0,4.59552036199,0.0,9.33546806486,0,3,206,2.23435897436,12.8205128205,0.0,0,10.6331087481,43.5897435897,4,56.4102564103,11,8,0.7273,1.375,1,0.2,0,5.273936651580001,61.337239819,11.153846153800002,6.04585218703,16,0,0.0,105,0.564102564103,172,3,2.13157894737,0.0,30.499245852199998,0.0,28.205128205100003,9.0,21,0.0,18.4473,61.2791628959,0.0,23,58.9743589744,0.0,1,17.0,0.0,0.0,0.0,0.0,0,0.0,0.610465116279,0,0.0,1,0.0,100.0,5,2.2,2.2,5.882352941180001,0.0,0.0,0.0,0.0,0.0,17,2.2941176470599998,94.11764705879999,0.0,1,0.0,10.555,5.97044262893,17.9487179487,11,0.0,0.0,0,22.2201,66,2,52,0.0,0,0.0,39,5.282051282049999,1.69230769231,yes
77,2651,12.5639810427,40.2843601896,8.84841430499,0.0,5.73955009762,0,2,1721,11.5587426901,10.2339181287,0.0,1,12.4147787224,51.4619883041,6,48.5380116959,211,87,0.4123,2.4253,6,1.2,0,7.79204678363,62.625951416999996,11.842105263199999,9.355105713,7,0,0.0,173,0.45321637426899997,176,3,0.605421686747,0.678765880218,39.762033288299996,7.692307692310001,26.6081871345,199.0,33,0.0,18.4473,45.1678097166,0.0,186,54.3859649123,1e-06,5,5.2,23.0769230769,0.877192982456,0.0,0.0,0,0.0,0.9829545454549999,0,0.0,1,0.0,59.7156398104,5,49.2,0.4,23.0769230769,0.0,0.0,0.0,7.692307692310001,0.0,26,13.153846153800002,65.3846153846,0.0,1,0.0,10.555,9.354889093019999,32.7485380117,2,0.0,0.0,0,22.2201,529,1,22,3.2163742690099997,0,0.584795321637,342,5.03216374269,1.5467836257299998,yes
3858,110,22.0,0.0,7.138295454550001,0.0,7.1793128181800006,0,4,431,10.3203409091,23.8636363636,0.0,21,11.3593727273,45.4545454545,0,54.5454545455,5,4,0.8,1.25,1,0.5,0,8.27727272727,55.310909090900005,12.6704545455,13.945454545499999,2,0,0.0,1,0.488636363636,9,1,0.181818181818,0.405405405405,36.0,0.0,25.0,0.0,20,76.0981,18.4473,51.8209090909,0.0,43,48.863636363599994,0.0,1,8.0,0.0,0.0,0.0,0.0,0,0.0,0.111111111111,0,0.0,0,0.0,100.0,2,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,8,11.0,75.0,0.0,1,4.61916,10.555,11.874119674600001,42.0454545455,0,28.6204,0.0,0,22.2201,146,0,14,3.4090909090900006,0,3.4090909090900006,88,4.89772727273,1.6590909090900001,yes
4832,2044,34.0666666667,16.6666666667,9.48976462247,0.0,6.9846775444899984,0,3,2278,11.644879120899999,18.021978022,0.0,89,10.958126373599999,41.7582417582,3,58.24175824180001,60,35,0.5833,1.7143,7,2.33333333333,1,8.08056717476,63.271045728500006,12.8791208791,13.079758950699999,7,3,1.0,44,0.369230769231,55,13,0.0995575221239,0.015250544662299999,40.1719248493,3.22580645161,25.494505494499997,387.0,44,176.0,18.4473,42.7291612194,0.21978021978,216,47.4725274725,0.0,8,3.875,41.935483871,1.5384615384600002,0.0,0.0,0,0.0,0.8,0,0.0,0,0.0,83.3333333333,3,129.0,1.33333333333,38.7096774194,0.0,0.0,6.451612903230001,12.903225806500002,0.0,31,14.6774193548,51.6129032258,0.0,1,43.0,10.555,11.9081332898,40.6593406593,4,94.0,0.0,0,22.2201,692,0,55,4.17582417582,0,0.43956043956,455,5.00659340659,1.52087912088,yes
2124,1038,15.4925373134,0.0,12.7403590527,0.0,5.5933234802600005,0,5,1975,14.9359943978,28.011204481799997,0.0,413,12.0488797301,48.1792717087,1,51.8207282913,67,10,0.1493,6.7,8,1.33333333333,1,12.9834542908,30.8802845684,13.865546218499999,17.6953908836,8,1,0.166666666667,18,0.50700280112,52,1,0.140845070423,0.0431266846361,50.961166284700006,22.7272727273,34.733893557399995,193.0,44,84.0,18.4473,29.8822009167,0.0,146,40.8963585434,0.0,11,2.0,40.9090909091,0.0,0.0,0.0,0,0.0,0.346153846154,4,0.5,1,0.0112676056338,100.0,6,54.0,0.33333333333299997,9.090909090910001,0.0,0.0,9.090909090910001,13.6363636364,0.0,22,16.2272727273,50.0,0.0,1,41.0,10.555,14.6774841624,34.733893557399995,2,62.5,0.0,0,22.2201,673,0,38,3.081232493,0,0.280112044818,357,5.53221288515,1.88515406162,yes
668,1575,45.0,11.4285714286,11.3280852273,0.0,6.1808252026499995,0,8,4898,12.5325208333,15.520833333299999,0.0,97,11.2952350379,43.0208333333,7,56.9791666667,35,22,0.6286,1.5909,1,0.166666666667,0,10.5520643939,50.4980113636,12.921875,13.1901515152,6,0,0.0,5,0.43125,17,0,0.0273396424816,0.0,46.1003787879,9.090909090910001,28.6458333333,638.0,73,76.0981,18.4473,35.613740909099995,0.0,453,47.1875,0.0,18,3.05555555556,25.4545454545,0.625,0.0,0.0,0,0.0,0.294117647059,0,0.0,1,0.0,88.57142857139999,6,138.83333333299998,0.0,3.6363636363599996,0.0,0.0,9.090909090910001,34.5454545455,3.6363636363599996,55,17.4545454545,45.4545454545,0.0,1,4.61916,10.555,12.0151387828,35.4166666667,0,28.6204,0.0,0,22.2201,1573,0,37,2.39583333333,0,0.3125,960,5.10208333333,1.63854166667,yes
2888,656,15.255813953499999,2.32558139535,9.42985096558,0.0,5.89000658858,0,6,1904,10.6346599496,9.5717884131,0.0,3,11.7354805206,46.0957178841,2,53.9042821159,43,19,0.4419,2.2632,6,3.0,2,9.79475125945,54.3016315071,11.6498740554,10.445382031900001,2,0,0.0,26,0.33501259445799997,18,0,0.0745501285347,0.017676767676799997,42.9900293871,25.0,26.4483627204,0.0,56,76.0981,18.4473,43.1153026868,0.0,221,55.6675062972,0.0,7,3.4285714285699997,37.5,0.25188916876600004,0.0,0.0,0,0.0,1.44444444444,0,0.0,0,0.0,97.6744186047,2,0.0,0.0,4.16666666667,0.0,0.0,16.6666666667,8.333333333330001,4.16666666667,24,16.5416666667,62.5,0.0,2,4.61916,10.555,9.892024376050001,33.2493702771,0,28.6204,0.0,0,22.2201,637,0,14,2.77078085642,0,0.0,397,4.7959697732999995,1.60453400504,yes
5971,1784,20.7441860465,32.5581395349,10.6097252322,0.0,5.658453532509999,0,9,1505,10.1580495356,8.35913312693,0.0,5,11.383991950499999,42.7244582043,4,57.27554179569999,86,35,0.407,2.4571,4,1.0,0,9.56300116099,62.4567618034,11.130030959800001,11.418653250799998,4,0,0.0,101,0.44272445820399997,79,1,0.159090909091,0.20413436692499998,40.0017414861,25.0,19.8142414861,268.0,77,76.0981,18.4473,38.695502321999996,0.0,191,59.133126935,0.0,6,2.66666666667,25.0,0.30959752321999995,0.0,0.0,0,0.0,1.27848101266,0,0.0,0,0.0,67.4418604651,4,67.0,0.0,0.0,0.0,0.0,18.75,31.25,0.0,16,20.1875,50.0,0.0,1,4.61916,10.555,10.1151247354,38.6996904025,0,28.6204,0.0,0,22.2201,473,0,48,2.16718266254,0,0.928792569659,323,4.65944272446,1.4643962848299998,yes
58,1747,48.5277777778,11.1111111111,8.34130177515,0.0,7.593388715980001,0,7,835,10.9937869822,21.3017751479,0.0,111,10.6346727811,40.236686390500005,6,59.763313609499995,36,22,0.6111,1.6364,3,0.6,0,9.03029585799,53.4743195266,12.100591715999998,13.7207100592,7,1,0.2,47,0.41420118343199996,10,1,0.151515151515,0.471153846154,46.727810650900004,15.3846153846,33.727810650900004,70.0,33,0.0,18.4473,47.178952662700006,0.0,89,52.662721893500006,0.0,3,4.33333333333,23.0769230769,0.591715976331,0.0,0.0,0,0.0,4.7,1,0.14285714285700002,2,0.006060606060609999,88.8888888889,5,14.6,0.4,0.0,0.0,0.0,0.0,23.0769230769,0.0,13,13.0,53.8461538462,0.0,1,0.0,10.555,12.114654303800002,46.74556213020001,2,0.0,0.0,0,22.2201,280,0,16,2.36686390533,0,1.1834319526600001,169,4.94082840237,1.65680473373,yes
2445,892,63.714285714300004,14.2857142857,10.049879597,0.0,6.12194619256,0,12,2165,12.4229216152,20.6650831354,0.0,95,11.8202368826,47.268408551099995,3,52.731591448900005,14,10,0.7143,1.4,2,0.666666666667,0,11.4294438529,38.9760095012,12.8741092637,14.0729298059,4,0,0.0,7,0.43705463182899995,48,1,0.148325358852,0.0390804597701,46.346220001599995,0.0,31.8289786223,301.0,29,44.0,18.4473,40.4817707429,0.0,200,47.5059382423,0.0,9,3.22222222222,13.7931034483,0.237529691211,0.0,0.0,0,0.0,0.145833333333,0,0.0,1,0.0,85.7142857143,3,119.0,0.33333333333299997,13.7931034483,0.0,0.0,27.5862068966,31.034482758600003,0.0,29,14.517241379300001,51.724137931,0.0,1,44.0,10.555,12.4868329805,42.0427553444,1,44.0,0.0,0,22.2201,762,0,15,2.1377672209,0,0.0,421,5.142517814730001,1.8099762470299998,yes
5298,1949,30.9365079365,11.1111111111,14.251842314800001,0.0,5.46893123301,0,9,8986,12.3865147304,18.399110617,0.0,21,10.8985141039,38.3546414675,3,61.6453585325,63,31,0.4921,2.0323,5,0.555555555556,0,13.037519718199999,44.8902663266,11.9538632574,17.083968571099998,9,0,0.0,18,0.31906614786,73,0,0.048199767712000005,0.00806451612903,52.048442828599995,28.3783783784,27.737632017800003,425.0,79,76.0981,18.4473,24.4894987155,0.166759310728,965,53.640911617600004,0.0,27,2.74074074074,31.081081081100002,0.500277932185,0.0,0.0,0,0.0,0.246575342466,0,0.0,1,0.0,88.8888888889,9,183.44444444400003,0.0,10.8108108108,0.0,0.0,18.9189189189,9.459459459460001,4.05405405405,74,24.3108108108,24.324324324299997,0.0,1,4.61916,10.555,14.584005748800001,38.966092273499996,0,28.6204,0.0,0,22.2201,2919,0,29,2.11228460256,0,0.611450806003,1799,4.99499722068,1.62256809339,yes
2035,3184,51.354838709700005,30.645161290300003,12.1219422834,0.0,5.84356178064,0,3,2748,11.804524237,17.9533213645,0.0,137,11.1231407607,40.933572711,9,59.066427288999996,62,26,0.4194,2.3846,2,2.0,1,12.0092359864,45.7059797859,11.328545780999999,15.4331803976,1,1,1.0,29,0.35547576301600003,16,2,0.046468401486999995,1.3925100000000001,49.354943812799995,25.925925925900003,28.7253141831,0.0,44,76.0981,18.4473,32.6969312454,0.0,322,57.8096947935,1e-06,7,3.85714285714,40.740740740700005,0.538599640934,0.0,0.0,0,0.0,1.8125,2,2.0,1,0.00371747211896,69.3548387097,1,0.0,0.0,25.925925925900003,0.0,0.0,29.6296296296,3.7037037037,0.0,27,20.6296296296,37.037037037,0.0,1,4.61916,10.555,13.540925533900001,42.908438061,0,28.6204,0.0,0,22.2201,923,0,19,2.5134649910199998,0,0.897666068223,557,4.93357271095,1.65709156194,yes
1058,2506,34.8055555556,40.277777777800004,12.774315147100001,0.0,6.064216785989999,0,2,3282,15.1354499151,28.1833616299,0.0,55,11.6374705685,45.6706281834,2,54.3293718166,72,31,0.4306,2.3226,15,5.0,0,13.6173597027,25.786295599499997,12.4872665535,17.6409122195,6,0,0.0,7,0.383701188455,29,2,0.0664395229983,0.156609195402,54.28903776439999,10.8108108108,38.3701188455,308.0,47,190.0,18.4473,29.7223920984,1.01867572156,295,50.084889643500006,0.0,14,2.6428571428599996,64.8648648649,0.16977928692699998,0.0,0.0,0,0.0,0.241379310345,0,0.0,0,0.0,59.7222222222,3,167.33333333299998,1.0,21.6216216216,0.0,0.0,5.40540540541,13.5135135135,2.7027027027,37,15.918918918900001,48.648648648599995,0.0,1,0.0,10.555,14.6014910505,43.6332767402,3,88.3333333333,0.0,0,22.2201,1148,1,13,6.2818336163,0,1.1884550084899999,589,5.57215619694,1.9490662139200001,yes
408,1655,71.9565217391,8.69565217391,10.9445539216,0.0,7.60635940523,0,5,3964,12.8378562092,23.137254902,0.0,331,10.144424836599999,36.2091503268,4,63.7908496732,23,14,0.6087,1.6429,1,0.2,0,11.3103308824,42.3596139706,11.215686274500001,15.6299019608,5,2,0.4,25,0.36339869281,32,4,0.0632411067194,0.023166023166,46.917892156899995,4.16666666667,30.9803921569,261.0,38,76.0981,18.4473,37.0242558824,0.522875816993,448,58.562091503299996,0.0,11,4.36363636364,33.3333333333,0.13071895424799998,0.0,0.0,0,0.0,0.78125,0,0.0,1,0.0,91.30434782610001,5,136.8,0.0,33.3333333333,0.0,0.0,14.583333333299999,12.5,4.16666666667,48,15.9375,52.0833333333,0.0,1,4.61916,10.555,13.517841984,45.2287581699,0,28.6204,0.0,0,22.2201,1341,0,16,3.13725490196,0,0.13071895424799998,765,5.181699346409999,1.7529411764700003,yes
6047,1763,110.1875,12.5,8.42715946844,0.0,6.63312874419,0,7,866,11.413604651199998,19.7674418605,0.0,111,11.6818598007,47.0930232558,2,52.9069767442,16,11,0.6875,1.4545,2,0.666666666667,0,9.57700996678,48.2824418605,11.976744186,12.8212624585,3,0,0.0,46,0.53488372093,50,0,0.181286549708,0.149253731343,43.0996677741,0.0,30.813953488400003,20.0,25,76.0981,18.4473,46.7800365449,0.0,92,53.488372093,0.0,5,2.8,14.2857142857,0.581395348837,0.0,0.0,0,0.0,0.92,0,0.0,0,0.0,87.5,3,6.666666666669999,0.0,0.0,7.1428571428600005,0.0,0.0,21.428571428599998,0.0,14,12.2857142857,71.4285714286,0.0,1,4.61916,10.555,11.5356395693,36.627906976700004,0,28.6204,0.0,0,22.2201,297,0,26,3.4883720930199997,0,0.0,172,5.034883720930001,1.72674418605,yes
1392,1340,20.9375,39.0625,16.0351829268,0.0,4.94048724878,0,7,1019,18.9677439024,36.5853658537,0.0,91,12.633781463399998,51.82926829270001,5,48.17073170729999,64,20,0.3125,3.2,0,0.0,0,17.643804878,-2.22441463415,13.1402439024,21.1941463415,3,0,0.0,160,0.5,89,3,0.21875,0.31914893617,59.0829268293,10.0,42.6829268293,62.0,50,76.0981,18.4473,16.7501121951,0.0,75,45.7317073171,1e-06,4,2.5,40.0,0.609756097561,0.0,0.0,0,0.0,1.7977528089900001,0,0.0,1,0.0,60.9375,3,20.6666666667,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10,16.4,50.0,0.0,1,4.61916,10.555,16.416407865,37.1951219512,0,28.6204,0.0,0,22.2201,373,0,23,4.26829268293,0,1.8292682926800001,164,6.213414634149999,2.2743902438999997,yes
5697,2726,9.46527777778,4.51388888889,12.9626115033,0.0,5.52019100042,0,18,17567,13.458818452400001,19.255952381,0.0,6,11.602843923,44.3154761905,19,55.6845238095,288,55,0.191,5.2364,5,0.625,0,12.155330841600001,42.7087001661,13.1964285714,15.5163344408,11,0,0.0,134,0.300595238095,226,0,0.0643203883495,0.0271546635183,51.5884551495,18.6046511628,32.0535714286,1331.0,52,412.0,18.4473,29.256441362100002,0.505952380952,1524,45.3571428571,0.0,44,3.9090909090900006,31.976744185999998,0.267857142857,0.0,0.0,0,0.0,0.5929203539819999,2,0.181818181818,1,0.000606796116505,95.4861111111,8,394.25,0.375,10.4651162791,1.16279069767,0.0,15.116279069800001,19.1860465116,2.9069767441900005,172,19.534883720899998,36.0465116279,0.0,1,242.0,10.555,13.623033333699999,38.6904761905,3,328.0,0.0,0,22.2201,5731,0,55,2.47023809524,0,0.714285714286,3360,5.228273809519999,1.7056547619,yes
1949,3197,4.93364197531,46.9135802469,12.811750995899999,0.0,5.802697054509999,0,1,3813,14.6134240688,22.636103151900002,0.0,69,11.7198782375,45.8452722063,22,54.1547277937,648,151,0.233,4.2914,2,0.4,0,12.3165609057,37.081318401,13.316618911199999,15.864197358299998,14,2,0.4,152,0.299426934097,51,8,0.09208633093530001,0.490095377843,54.4169403872,21.951219512199998,37.3925501433,490.0,44,142.0,18.4473,29.660256831399998,0.0,311,44.5558739255,1e-06,19,2.1578947368400003,41.4634146341,0.0,0.0,0.0,0,0.0,2.98039215686,0,0.0,0,0.0,53.0864197531,5,126.2,1.8,12.195121951199999,0.0,0.0,4.87804878049,12.195121951199999,2.43902439024,41,17.0243902439,46.3414634146,0.0,1,29.0,10.555,13.7521977334,41.11747851,9,61.2222222222,0.0,0,22.2201,1258,0,23,3.2951289398299997,0,1.2893982808,698,5.46275071633,1.8022922636099996,yes
3877,97,19.4,0.0,13.2,0.0,6.691526466669999,0,1,304,18.3783333333,39.5833333333,0.0,76,12.007660000000001,50.0,0,50.0,5,2,0.4,2.5,1,0.33333333333299997,0,12.2456666667,24.366,14.0625,19.6733333333,3,0,0.0,2,0.375,8,0,0.0625,0.0,51.2666666667,0.0,41.6666666667,0.0,26,76.0981,18.4473,27.5254,0.0,19,39.5833333333,0.0,2,2.5,40.0,0.0,0.0,0.0,0,0.0,0.25,1,0.33333333333299997,1,0.020833333333299998,100.0,3,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,5,9.6,60.0,0.0,1,4.61916,10.555,13.677078252000001,39.5833333333,0,28.6204,0.0,0,22.2201,98,1,29,6.25,0,0.0,48,6.333333333330001,2.04166666667,yes
4280,2154,33.65625,21.875,6.4515158371000005,0.0,6.5480192733,0,4,1049,9.44257918552,13.1221719457,0.0,166,11.9724080543,49.3212669683,7,50.6787330317,64,19,0.2969,3.3684,6,2.0,0,6.499590497740001,68.1450418552,11.5837104072,9.66886877828,5,0,0.0,29,0.42986425339400003,32,1,0.198156682028,0.17490494296599998,34.1269230769,0.0,23.0769230769,2.0,23,0.0,18.4473,54.564973755699995,0.0,124,56.108597285100004,0.0,4,5.0,15.0,0.904977375566,0.0,0.0,0,0.0,0.90625,2,0.4,1,0.00921658986175,78.125,3,0.666666666667,0.666666666667,0.0,0.0,0.0,15.0,20.0,0.0,20,11.05,70.0,0.0,1,0.0,10.555,9.59545297914,37.1040723982,2,0.0,0.0,0,22.2201,333,0,34,1.35746606335,0,0.452488687783,221,4.74660633484,1.5067873303200001,yes
1335,2464,5.5873015873,52.6077097506,8.22795590282,0.0,7.723454607080001,0,3,5416,10.0846234676,12.3467600701,0.0,13,10.252834976900001,37.3029772329,11,62.6970227671,441,71,0.161,6.2113,6,1.0,0,7.861330998250001,64.7780367327,11.370402802100001,10.7951142844,13,0,0.0,94,0.327495621716,111,3,0.07985480943739999,0.0350262697023,35.7443531366,8.974358974360001,21.1033274956,957.0,58,265.0,18.4473,47.7606652746,0.262697022767,657,57.530647986000005,0.0,14,5.57142857143,34.6153846154,1.5761821366,0.0,0.0,0,0.0,0.846846846847,4,0.307692307692,1,0.00362976406534,47.3922902494,6,178.33333333299998,1.16666666667,11.538461538499998,0.0,0.0,17.9487179487,10.2564102564,2.5641025641,78,14.641025640999999,58.9743589744,0.0,1,0.0,10.555,10.364154345900001,37.2154115587,7,134.857142857,0.0,0,22.2201,1717,2,41,3.67775831874,0,0.61295971979,1142,4.74255691769,1.50350262697,yes
5350,2771,44.6935483871,12.903225806500002,9.79285714286,0.0,6.69933918367,0,11,1008,12.3485714286,19.8979591837,0.0,12,11.3397265306,44.387755102,5,55.612244898,62,37,0.5968,1.6757,3,1.0,0,10.52,44.575,12.423469387799999,13.5591836735,5,0,0.0,51,0.47448979591799995,36,1,0.276923076923,0.336734693878,40.5306122449,14.2857142857,26.5306122449,16.0,37,12.0,18.4473,41.4664285714,0.510204081633,99,50.5102040816,0.0,3,4.66666666667,0.0,0.510204081633,0.0,0.0,0,0.0,1.4166666666699999,2,0.4,1,0.0102564102564,87.09677419350001,3,5.33333333333,0.666666666667,0.0,0.0,0.0,21.428571428599998,35.7142857143,14.2857142857,14,14.0,57.1428571429,0.0,1,0.0,10.555,12.1417410033,37.2448979592,2,6.0,0.0,0,22.2201,343,0,20,1.5306122449000001,0,0.0,196,5.1428571428600005,1.75,yes
2507,869,34.76,20.0,11.963815073800001,0.0,5.99857038306,0,2,2318,14.1371095571,26.1072261072,0.0,142,11.712281196600001,46.1538461538,2,53.8461538462,25,12,0.48,2.0833,5,1.0,0,13.078927738900001,29.5930924631,12.5874125874,16.7984459984,5,0,0.0,3,0.34965034965,27,0,0.052009456264800004,0.0,50.38772338770001,14.8148148148,34.4988344988,250.0,52,76.0981,18.4473,32.9537630148,0.4662004662,212,49.417249417200004,0.0,10,2.7,37.037037037,0.932400932401,0.0,0.0,0,0.0,0.111111111111,0,0.0,0,0.0,80.0,5,74.2,0.0,40.740740740700005,3.7037037037,0.0,3.7037037037,7.407407407410001,3.7037037037,27,15.8888888889,51.851851851899994,0.0,1,4.61916,10.555,14.1554670205,34.4988344988,0,28.6204,0.0,0,22.2201,817,0,51,2.7972027972,0,0.0,429,5.4032634032599995,1.9044289044299998,yes
4136,2184,54.6,5.0,11.6920319635,0.0,6.536988196799999,0,11,2900,11.9071917808,17.6369863014,0.0,22,10.6314473516,38.1849315068,5,61.815068493199995,40,25,0.625,1.6,8,1.6,0,11.2376164384,49.1667442922,13.1421232877,14.8414611872,5,2,0.4,15,0.405821917808,44,1,0.10839160839199999,0.217510259918,49.2611872146,23.3333333333,29.7945205479,434.0,50,76.0981,18.4473,34.3204283105,0.6849315068490001,267,45.7191780822,0.0,8,3.75,26.6666666667,0.171232876712,0.0,0.0,0,0.0,0.34090909090899996,0,0.0,0,0.0,95.0,5,106.6,0.0,3.33333333333,0.0,0.0,20.0,16.6666666667,3.33333333333,30,19.4666666667,30.0,0.0,1,4.61916,10.555,13.1488915651,41.4383561644,0,28.6204,0.0,0,22.2201,952,0,16,1.88356164384,0,0.513698630137,584,4.96575342466,1.6301369863,yes
743,2556,142.0,16.6666666667,11.3447975078,0.0,6.78669532399,0,1,1084,12.353084112100001,14.4859813084,0.0,183,10.6451922118,38.785046729,4,61.214953271000006,18,11,0.6111,1.6364,5,2.5,0,10.0575233645,54.7182788162,11.3785046729,12.9277258567,2,0,0.0,8,0.373831775701,22,1,0.0469483568075,1.3925100000000001,45.4034267913,16.6666666667,27.5700934579,25.0,31,76.0981,18.4473,35.5769501558,0.0,123,57.476635513999994,0.0,5,2.4,33.3333333333,0.0,0.0,0.0,0,0.0,0.363636363636,0,0.0,1,0.0,83.3333333333,2,12.5,0.0,41.6666666667,0.0,0.0,8.333333333330001,0.0,0.0,12,17.8333333333,50.0,0.0,1,4.61916,10.555,11.8034084308,44.3925233645,0,28.6204,0.0,0,22.2201,339,1,44,6.54205607477,0,1.4018691588799999,214,5.06542056075,1.58411214953,yes
2634,796,9.590361445780001,40.9638554217,18.268750486600002,0.0,1.23215214986,0,1,2072,16.3092098093,19.346049046300003,0.0,48,14.703295328900001,61.8528610354,1,38.1471389646,83,8,0.0964,10.375,8,2.0,0,14.3109556248,39.1506607629,13.705722070799998,18.224133904200002,4,0,0.0,4,0.50408719346,28,0,0.11142857142899999,0.0,61.636629038500004,21.428571428599998,35.4223433243,180.0,94,76.0981,18.4473,8.61299532892,0.544959128065,154,41.961852861,0.0,21,0.666666666667,21.428571428599998,0.0,0.0,0.0,0,0.0,0.14285714285700002,0,0.0,1,0.0,59.0361445783,4,49.25,0.0,7.1428571428600005,0.0,0.0,7.1428571428600005,14.2857142857,0.0,14,26.214285714299997,42.8571428571,0.0,1,4.61916,10.555,15.3346202675,20.4359673025,0,28.6204,0.0,0,22.2201,612,0,17,2.9972752043599997,0,0.544959128065,367,5.64577656676,1.66757493188,yes
5229,1962,33.8275862069,29.3103448276,8.02416547556,0.0,7.42857466488,0,5,2645,11.3958733205,23.992322456799997,0.0,266,11.0963404705,43.761996161199995,6,56.238003838800005,58,25,0.431,2.32,0,0.0,0,9.502097439460002,46.6811218197,12.0249520154,14.0309715359,8,0,0.0,113,0.36084452975000003,97,1,0.0865384615385,0.013282732447799999,40.4517090701,6.3829787234,29.366602687100002,204.0,37,72.0,18.4473,48.2931722547,0.767754318618,277,53.166986564300004,0.0,11,4.27272727273,29.7872340426,0.575815738964,0.0,0.0,0,0.0,1.16494845361,0,0.0,1,0.0,70.6896551724,5,90.2,0.6,17.021276595699998,2.12765957447,0.0,10.6382978723,6.3829787234,0.0,47,11.085106383,76.5957446809,0.0,1,58.0,10.555,11.9323700126,37.044145873299996,3,63.6666666667,0.0,0,22.2201,917,1,20,4.03071017274,0,0.383877159309,521,5.07677543186,1.7600767754299997,yes
222,1704,36.2553191489,36.170212766,9.84433526012,0.0,7.1070438855499996,0,5,831,10.7583236994,15.606936416199998,0.0,20,10.4272389595,37.5722543353,3,62.427745664700005,47,18,0.383,2.6111,4,1.33333333333,0,9.70960115607,56.262783237,11.069364161800001,13.162774566500001,3,0,0.0,29,0.42774566474,34,0,0.130177514793,0.05056179775280001,46.201734103999996,20.0,28.901734104000003,110.0,56,76.0981,18.4473,41.5214254335,0.578034682081,103,59.5375722543,0.0,2,5.0,30.0,0.0,0.0,0.0,0,0.0,0.852941176471,0,0.0,1,0.0,63.829787233999994,3,36.6666666667,0.0,40.0,0.0,0.0,10.0,0.0,0.0,10,17.3,50.0,0.0,1,4.61916,10.555,12.0,39.8843930636,0,28.6204,0.0,0,22.2201,272,0,33,4.04624277457,0,0.0,173,4.80346820809,1.57225433526,yes
5945,1790,68.8461538462,0.0,10.6421945408,0.0,6.424999861030001,0,11,4124,9.81287305122,11.2472160356,0.0,69,10.5276443621,37.0824053452,9,62.9175946548,26,18,0.6923,1.4444,0,0.0,0,10.2809317864,58.549604547600005,11.080178173699998,12.8523747863,3,0,0.0,3,0.301781737194,18,0,0.034831460674199996,0.100101112235,44.380380173,20.9302325581,23.496659242800003,542.0,85,76.0981,18.4473,38.6208909204,0.11135857461,534,59.465478841899994,0.0,13,3.30769230769,53.488372093,0.0,0.0,0.0,0,0.0,0.166666666667,0,0.0,1,0.0,100.0,3,289.666666667,0.0,4.6511627907,0.0,0.0,11.6279069767,27.9069767442,2.32558139535,43,20.8837209302,44.1860465116,0.0,1,4.61916,10.555,11.394350259500001,47.7728285078,0,28.6204,0.0,0,22.2201,1349,0,14,5.01113585746,0,0.22271714922,898,4.59242761693,1.50222717149,yes
